instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;10.78810715675354;22569.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.07339191436767578;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0921030044555664;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.08592891693115234;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.07941818237304688;0.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;11.337934970855713;22569.0;0 
instances/52_1.txtinstances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;10.988396883010864;22569.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;10.660083055496216;22569.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;11.980336904525757;22569.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;14.408392906188965;22569.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;11.022254228591919;22569.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;10.760079145431519;22569.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;10.670591115951538;22569.0;0 
instances/52_1.txt;std;8698.799999999985;8698.799999999985;0.0;10.673701047897339;22569.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0007560253143310547;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0006861686706542969;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0006208419799804688;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0006818771362304688;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0006968975067138672;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.00061798095703125;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0006818771362304688;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.0007619857788085938;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.031080007553100586;0.0;0 
instances/52_1.txtinstances/52_1.txtinstances/52_1.txtinstances/52_1.txt;mcd;200.0;200.0;0.0;0.0009331703186035156;0.0;0 
instances/52_1.txtinstances/52_1.txt;mcd;200.0;200.0;0.0;0.011365890502929688;0.0;0 
instances/52_1.txt;mcd;200.0;200.0;0.0;0.03347277641296387;0.0;0 
instances/52_1.txtinstances/52_1.txtinstances/52_1.txtinstances/52_1.txt
